Job_Title,Rating,Location,Headquarters,Founded	,ownership	,Industry,Sector,Revenue,Competitors	,Easy_Apply,Estimated_min_salary,Estimated_max_salary,Min_size,Max_size
Data Analyst,3.9,"Wilmington, DE","New York, NY",1799,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Unknown,False,38,68,1100,1500
Data Analyst,5.0,"Philadelphia, PA","Woodridge, IL",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,38,68,51,200
Analyst-Data Integrity,2.4,"Radnor, PA","Radnor, PA",1904,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"Thermo Fisher Scientific, MilliporeSigma, Merck KGaA",False,38,68,1100,1500
TX Healthcare Data/Reporting Analyst,-1.0,"Philadelphia, PA",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,38,68,51,200
Data Analyst,4.2,"West Conshohocken, PA","West Conshohocken, PA",2014,Company - Private,Health Care Services & Hospitals,Health Care, Non-Applicable,Unknown,False,38,68,51,200
Clinical Data Analyst,4.3,"Philadelphia, PA","Philadelphia, PA",1740,College / University,Colleges & Universities,Education, Non-Applicable,"Harvard University, Yale University, Princeton University",False,38,68,1100,1500
Data Analyst,-1.0,"Malvern, PA","Salem, NH",2014,Company - Public,IT Services,Information Technology,Less than $1 million (USD),Unknown,False,38,68,1,50
TX Healthcare Data/Reporting Analyst,-1.0,"Philadelphia, PA",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,38,68,51,200
Data Analyst,2.7,"King of Prussia, PA","Nashville, TN",2007,Company - Public,IT Services,Information Technology, Non-Applicable,Unknown,False,38,68,1100,1500
Data Analyst,4.6,"Wayne, PA","Wayne, PA",2014,Company - Private,Publishing,Media,$1 to $5 million (USD),Unknown,False,38,68,1,50
Data Strategy Analyst,3.9,"Wilmington, DE","New York, NY",2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Robert Half, Insight Global",False,38,68,51,200
Data Business Analyst,3.5,"Bensalem, PA","Princeton Junction, NJ",1993,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),Vaptech,True,38,68,51,200
Sr Data Analyst,3.2,"Malvern, PA","Malvern, PA",1975,Company - Private,Investment Banking & Asset Management,Finance, Non-Applicable,"Charles Schwab, Fidelity Investments, Edward Jones",False,38,68,1100,1500
Data Analyst,2.7,"Philadelphia, PA","Millersville, MD",1998,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Unknown,False,38,68,1001,5000
Sr Data Analyst,3.9,"Philadelphia, PA","New York, NY",2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Robert Half, Insight Global",False,38,68,51,200
Data Analyst,3.1,"King of Prussia, PA","Whippany, NJ",2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, Non-Applicable,Unknown,False,38,68,1001,5000
SQL Data Analyst,4.5,"Horsham, PA","Mc Lean, VA",2011,Company - Private,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,38,68,201,500
Data Analyst,3.8,"Exton, PA","Harleysville, PA",1992,Company - Private,Consulting,Business Services,$10 to $25 million (USD),Unknown,False,38,68,51,200
Sr Data Analyst,3.2,"Philadelphia, PA","Philadelphia, PA",2014,Nonprofit Organization,Social Assistance,Non-Profit, Non-Applicable,Unknown,False,38,68,201,500
Sr Data Analyst,4.1,"Philadelphia, PA","Basking Ridge, NJ",1991,Company - Private,IT Services,Information Technology,$500 million to $1 billion (USD),"Kforce, Insight Global, Volt Consulting Group",False,38,68,1100,1500
Data Business Analyst,-1.0,"Wilmington, DE",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,38,68,51,200
Data Analyst,-1.0,"Doylestown, PA",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,38,68,51,200
Data Governance Analyst,3.5,"Wayne, PA","Houston, TX",2006,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Unknown,False,38,68,201,500
Sr Data Analyst,4.3,"Philadelphia, PA","Philadelphia, PA",1740,College / University,Colleges & Universities,Education, Non-Applicable,"Harvard University, Yale University, Princeton University",False,37,44,1100,1500
Data Analyst,1.8,"Doylestown, PA","Doylestown, PA",2014,Company - Private,Unknown,Unknown,$50 to $100 million (USD),Unknown,False,37,44,51,200
Sr Data Analyst,3.7,"Philadelphia, PA","Philadelphia, PA",1855,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),Unknown,False,37,44,1001,5000
Data Analyst,4.3,"Philadelphia, PA","Philadelphia, PA",1740,College / University,Colleges & Universities,Education, Non-Applicable,"Harvard University, Yale University, Princeton University",False,37,44,1100,1500
Data Analyst,3.8,"Allegheny West, PA","El Segundo, CA",2014,Company - Private,Consulting,Business Services,$5 to $10 million (USD),Unknown,False,37,44,51,200
Data Analyst,4.0,"Paoli, PA","Audubon, PA",2012,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),Unknown,False,37,44,51,200
Data Analyst,3.9,"Doylestown, PA","Doylestown, PA",2014,Company - Private,Vehicle Dealers,Retail,$1 to $2 billion (USD),Unknown,False,37,44,1001,5000
SQL Data Analyst,3.9,"Horsham, PA","Mc Lean, VA",2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),Unknown,False,37,44,51,200
Data Business Analyst,3.4,"Wilmington, DE","New York, NY",2001,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"The Judge Group, Addison Group, PageGroup",False,37,44,501,1000
Data Analyst,2.4,"Philadelphia, PA","Philadelphia, PA",1987,Nonprofit Organization,Health Care Services & Hospitals,Health Care, Non-Applicable,Unknown,False,37,44,501,1000
Data Analyst,3.2,"Chester Township, PA","Philadelphia, PA",2014,Company - Private,Consulting,Business Services, Non-Applicable,Unknown,False,37,44,1,50
Data Analyst,3.8,"Conshohocken, PA","Farmington, CT",1995,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),Unknown,False,37,44,51,200
Data Analyst,2.6,"West Chester, PA","West Chester, PA",2014,Nonprofit Organization,Colleges & Universities,Education, Non-Applicable,Unknown,False,37,44,51,200
Sr Data Analyst,3.2,"Malvern, PA","Malvern, PA",1975,Company - Private,Investment Banking & Asset Management,Finance, Non-Applicable,"Charles Schwab, Fidelity Investments, Edward Jones",False,37,44,1100,1500
Sr Data Analyst,3.9,"Mount Laurel, NJ","Toronto, Canada",1855,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),"Chase, BB&T, SunTrust",False,37,44,1100,1500
Data Analyst,3.7,"Ridley Park, PA","Chicago, IL",1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),"Lockheed Martin, Northrop Grumman, Airbus",False,37,44,1100,1500
Data Governance Analyst,4.7,"Wayne, PA","Middleton, WI",1996,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,37,44,201,500
Data Business Analyst,4.2,"Mount Laurel, NJ","Mount Laurel, NJ",1990,Company - Private,Investment Banking & Asset Management,Finance,$1 to $2 billion (USD),Unknown,False,37,44,1001,5000
Data Business Analyst,3.5,"Philadelphia, PA","Pittsburgh, PA",1992,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),"TEKsystems, CGI, SDLC Partners",False,37,44,501,1000
Lead Geophysical Data Analyst,3.5,"West Chester, PA","West Chester, PA",1957,Company - Private,Oil & Gas Services,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),Unknown,False,37,44,1001,5000
Sales Data Analyst,3.7,"Berwyn, PA","Blue Bell, PA",2005,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),Unknown,False,37,44,1,50
Data Analyst,-1.0,"Newtown, PA",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,37,44,51,200
Data Business Analyst,3.2,"Philadelphia, PA","Chadds Ford, PA",2014,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),Unknown,True,37,44,1,50
Junior Data Analyst,2.7,"Philadelphia, PA","Millersville, MD",1998,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Unknown,False,37,44,1001,5000
Data Analyst,4.5,"Horsham, PA","Mc Lean, VA",2011,Company - Private,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,37,44,201,500
Data Business Analyst,4.1,"Wilmington, DE","Tampa, FL",1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),Unknown,False,37,44,1100,1500
Data Business Analyst,-1.0,"Philadelphia, PA","Dallas, TX",2014,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,37,44,51,200
Data Analyst,3.9,"Horsham, PA","Mc Lean, VA",2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),Unknown,False,37,44,51,200
Sr Data Analyst,3.6,"Philadelphia, PA","Philadelphia, PA",1994,Company - Private,Consulting,Business Services, Non-Applicable,Unknown,False,37,44,1,50
Sr Data Analyst,3.6,"Philadelphia, PA","Phila, PA",1994,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Unknown,False,64,113,201,500
Data Analyst,4.1,"Plymouth Meeting, PA","Newark, CA",2014,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),Unknown,False,64,113,51,200
Data Analyst,4.4,"Philadelphia, PA","Mount Laurel, NJ",1994,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"PathFinder Staffing, Juno Search Partners, Robert Half",False,64,113,1001,5000
Sr Data Analyst,3.5,"Wayne, PA","Wayne, PA",1970,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Adecco, Kforce",False,64,113,1001,5000
Data Analyst,2.3,"Newtown Square, PA","Linthicum, MD",2014,Company - Private,Insurance Carriers,Insurance, Non-Applicable,Unknown,False,64,113,1001,5000
Reporting Data Analyst,4.2,"Philadelphia, PA","Holmdel, NJ",1992,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),Unknown,False,64,113,51,200
Analyst-Data Integrity,2.4,"Wayne, PA","Radnor, PA",1904,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"Thermo Fisher Scientific, MilliporeSigma, Merck KGaA",False,64,113,1100,1500
Data Analyst,3.7,"Philadelphia, PA","Pasadena, CA",1966,Company - Public,Architectural & Engineering Services,Business Services,$2 to $5 billion (USD),Unknown,False,64,113,1100,1500
Reporting Data Analyst,4.2,"Mount Laurel, NJ","Mount Laurel, NJ",1990,Company - Private,Investment Banking & Asset Management,Finance,$1 to $2 billion (USD),Unknown,False,64,113,1001,5000
Data Business Analyst,2.7,"Wayne, PA","Miami, FL",2014,Company - Private,Unknown,Unknown,$5 to $10 million (USD),Unknown,False,64,113,1,50
Lead Geophysical Data Analyst,4.3,"Philadelphia, PA","San Diego, CA",2009,Subsidiary or Business Segment,"Cable, Internet & Telephone Providers",Telecommunications,$100 to $500 million (USD),"Aerotek, Kforce, Glotel",False,64,113,501,1000
Sr Data Analyst,3.2,"Malvern, PA","Malvern, PA",1975,Company - Private,Investment Banking & Asset Management,Finance, Non-Applicable,"Charles Schwab, Fidelity Investments, Edward Jones",False,64,113,1100,1500
Data Analyst,3.5,"Boothwyn, PA","Wayne, PA",1970,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Adecco, Kforce",False,64,113,1001,5000
Operations Data Analyst,3.7,"Philadelphia, PA","Philadelphia, PA",1997,Subsidiary or Business Segment,Insurance Carriers,Insurance,$25 to $50 million (USD),Unknown,False,64,113,5001,10000
Lead Geophysical Data Analyst,3.9,"Philadelphia, PA","Brentford, United Kingdom",1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",False,64,113,1100,1500
Data Analyst,3.6,"Philadelphia, PA","Philadelphia, PA",1994,Company - Private,Consulting,Business Services, Non-Applicable,Unknown,False,64,113,1,50
Data Analyst,-1.0,"King of Prussia, PA",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,64,113,51,200
Operations Data Analyst,-1.0,"Norristown, PA","Sparta, NJ",2014,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,64,113,51,200
Data Analyst,3.4,"West Point, PA","Luxembourg, Luxembourg",1987,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),Unknown,False,64,113,1100,1500
Bioinformatics Data Analyst,3.4,"West Point, PA","Luxembourg, Luxembourg",1987,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),Unknown,False,64,113,1100,1500
Data Governance Analyst,4.2,"Marlton, NJ","Mount Laurel, NJ",1990,Company - Private,Investment Banking & Asset Management,Finance,$1 to $2 billion (USD),Unknown,False,64,113,1001,5000
Sr Data Analyst,5.0,"King of Prussia, PA","King of Prussia, PA",2014,Company - Private,Consulting,Business Services,$1 to $5 million (USD),Unknown,False,64,113,1,50
TX Healthcare Data/Reporting Analyst,-1.0,"Philadelphia, PA",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,64,113,51,200
Systems/Data Analyst,3.3,"Camden, NJ","Camden, NJ",1887,Hospital,Health Care Services & Hospitals,Health Care, Non-Applicable,Unknown,False,64,113,5001,10000
Accounting Data Analyst,3.9,"Malvern, PA","Princeton, NJ",2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Unknown,False,64,113,501,1000
Operations Data Analyst,3.7,"Philadelphia, PA","Philadelphia, PA",1997,Subsidiary or Business Segment,Insurance Carriers,Insurance,$25 to $50 million (USD),Unknown,False,64,113,5001,10000
Data Analyst,-1.0,"Camden, NJ",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,64,113,51,200
Data Analyst,2.8,"Philadelphia, PA","Ashburn, VA",2004,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),Unknown,False,64,113,1001,5000
Data Expert,1.6,"Philadelphia, PA","Milwaukee, WI",2014,Company - Public,Advertising & Marketing,Business Services,$1 to $5 million (USD),Unknown,False,64,113,1,50
Data Analyst,2.7,"Philadelphia, PA","Millersville, MD",1998,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Unknown,False,64,113,1001,5000
Data Analyst,4.6,"King of Prussia, PA","Raleigh, NC",1995,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),Unknown,False,50,93,1,50
Sr. Data Analyst,3.8,"Allegheny West, PA","El Segundo, CA",2014,Company - Private,Consulting,Business Services,$5 to $10 million (USD),Unknown,False,50,93,51,200
Systems/Data Analyst,3.3,"Philadelphia, PA","Abingdon, United Kingdom",2014,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, Non-Applicable,Unknown,False,50,93,201,500
Data Visualization Analyst,4.8,"Horsham, PA","Highland Park, IL",2002,Private Practice / Firm,IT Services,Information Technology,$1 to $5 million (USD),Unknown,False,50,93,1,50
Data Analyst,-1.0,"West Point, PA",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,50,93,51,200
Data Business Analyst,3.5,"Wilmington, DE","Wayne, PA",1970,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Adecco, Kforce",False,50,93,1001,5000
Data Analyst,-1.0,"West Point, PA",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,50,93,51,200
Junior Data Analyst,5.0,"Wilmington, DE","Woodridge, IL",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,50,93,51,200
Data Business Analyst,3.6,"Berwyn, PA","Schaffhausen, Switzerland",2007,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),Unknown,False,50,93,1100,1500
Data Business Analyst,4.2,"Marlton, NJ","Mount Laurel, NJ",1990,Company - Private,Investment Banking & Asset Management,Finance,$1 to $2 billion (USD),Unknown,False,50,93,1001,5000
TX Healthcare Data/Reporting Analyst,3.1,"Philadelphia, PA","Philadelphia, PA",1983,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),"UnitedHealth Group, Molina Healthcare, Centene",False,50,93,5001,10000
Mid Data Analyst,1.6,"Philadelphia, PA","Milwaukee, WI",2014,Company - Public,Advertising & Marketing,Business Services,$1 to $5 million (USD),Unknown,False,50,93,1,50
Technical Data Analyst,4.5,"Horsham, PA","Mc Lean, VA",2011,Company - Private,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,50,93,201,500
Data Lineage Analyst,3.3,"Moorestown, NJ","Plainfield, NJ",2014,Company - Private,Accounting,Accounting & Legal,$5 to $10 million (USD),Unknown,False,50,93,1001,5000
Lead Geophysical Data Analyst,3.2,"Wilmington, DE","New York, NY",1784,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),"State Street, Northern Trust, BlackRock",False,50,93,1100,1500
Technical Data Analyst,3.9,"Horsham, PA","Mc Lean, VA",2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),Unknown,False,50,93,51,200
Clinical Data Analyst,4.0,"Philadelphia, PA","Philadelphia, PA",1974,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),"Penn Medicine, Kimmel Cancer Center Jefferson, Abington Jefferson Health",False,50,93,1001,5000
Data Collection Analyst,4.1,"Wilmington, DE","Tampa, FL",1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),Unknown,False,50,93,1100,1500
Data Collection Analyst,-1.0,"Wilmington, DE",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,50,93,51,200
Data Analyst,3.9,"San Antonio, TX","Chantilly, VA",2014,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),Unknown,False,37,68,1,50
Data Analyst,3.4,"San Antonio, TX","Fairfax, VA",1991,Company - Private,IT Services,Information Technology, Non-Applicable,Unknown,False,37,68,1001,5000
Data Analyst,4.0,"San Antonio, TX","Ashburn, VA",2010,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,37,68,501,1000
Data Analyst,3.1,"San Antonio, TX","Edison, NJ",1996,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),Unknown,False,37,68,201,500
Data Analyst,3.0,"San Antonio, TX","San Antonio, TX",2014,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),Unknown,False,37,68,1,50
Data Reporting Analyst,3.9,"San Antonio, TX","Rochester, NY",1986,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,37,68,501,1000
Data Analyst,3.9,"San Antonio, TX","Princeton, NJ",2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Unknown,False,37,68,501,1000
Data Analyst,3.7,"San Antonio, TX","Newport News, VA",2011,Company - Public,Aerospace & Defense,Aerospace & Defense,$5 to $10 billion (USD),"General Dynamics, Lockheed Martin",False,37,68,1100,1500
Marketing Data Analyst,4.1,"San Antonio, TX","San Antonio, TX",2014,Company - Private,Vehicle Dealers,Retail, Non-Applicable,Unknown,False,37,68,501,1000
Data Analyst,3.4,"San Antonio, TX","Austin, TX",2010,Company - Private,Consulting,Business Services, Non-Applicable,Unknown,False,37,68,501,1000
Data Reporting Analyst,3.4,"San Antonio, TX","San Antonio, TX",1985,Company - Private,Banks & Credit Unions,Finance,$1 to $2 billion (USD),Unknown,False,37,68,201,500
Reporting Data Analyst,4.3,"San Antonio, TX","San Antonio, TX",1905,Company - Private,Grocery Stores & Supermarkets,Retail,$10+ billion (USD),Unknown,False,37,68,1100,1500
Data Analyst,2.5,"San Antonio, TX","Irving, TX",2014,Other Organization,Unknown,Unknown, Non-Applicable,Unknown,False,37,68,51,200
Epidemiology/Data Analyst,4.0,"San Antonio, TX","Annapolis, MD",2014,Company - Private,Federal Agencies,Government, Non-Applicable,Unknown,False,37,68,1,50
Data Analyst,-1.0,"San Antonio, TX",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,37,68,51,200
Epidemiology Data Analyst,2.8,"San Antonio, TX","Chantilly, VA",2001,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"BAE Systems USA, CACI International, General Dynamics Information Technology",False,37,68,1001,5000
Data Business Analyst,3.7,"San Antonio, TX","Atlanta, GA",2014,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,37,68,1001,5000
Data Analyst,5.0,"San Antonio, TX","Woodridge, IL",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,37,68,51,200
Risk Data Analyst,3.0,"San Antonio, TX","San Antonio, TX",2014,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),Unknown,False,37,68,1,50
Data Analyst,4.0,"San Antonio, TX","Reston, VA",1999,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,37,68,501,1000
Sr Data Analyst,4.5,"San Antonio, TX","San Antonio, TX",2016,Company - Private,Computer Hardware & Software,Information Technology, Non-Applicable,Unknown,False,37,68,1,50
Sr Data Analyst,3.5,"San Antonio, TX","Noida, India",1991,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Infosys, Tata Consultancy Services, Wipro",False,37,68,1100,1500
Data Analyst,3.3,"San Antonio, TX","Dayton, OH",1995,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),Unknown,False,37,68,201,500
Epidemiology/Data Analyst,-1.0,"San Antonio, TX","Rusk, TX",2014,Nonprofit Organization,Banks & Credit Unions,Finance, Non-Applicable,Unknown,False,37,68,1,50
Sr Data Analyst,4.1,"San Antonio, TX","Tampa, FL",1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),Unknown,False,37,68,1100,1500
Sr Data Analyst,2.9,"San Antonio, TX","San Diego, CA",1965,Company - Private,Pet & Pet Supplies Stores,Retail,$2 to $5 billion (USD),"PetSmart, Walmart, Costco Wholesale",False,37,68,1100,1500
Data Analyst,3.7,"San Antonio, TX","South Plainfield, NJ",1999,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),"Artech Information Systems, Mindlance, Tech Mahindra",False,37,68,51,200
Data Analyst,4.0,"San Antonio, TX","Tysons, VA",1961,Nonprofit Organization,Consulting,Business Services,$100 to $500 million (USD),"Booz Allen Hamilton, Noblis, Deloitte",False,37,68,1001,5000
Epidemiology/Data Analyst,4.0,"San Antonio, TX","Bethesda, MD",2003,Company - Private,Federal Agencies,Government,$50 to $100 million (USD),Unknown,False,37,68,201,500
Epidemiology Data Analyst,3.5,"Lackland AFB, TX","Fairfax, VA",1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",False,37,68,1100,1500
Sr Data Analyst,3.3,"San Antonio, TX","Tampa, FL",2005,Company - Private,IT Services,Information Technology, Non-Applicable,Unknown,False,73,89,51,200
Data Security Analyst,-1.0,"San Antonio, TX","San Antonio, TX",2015,Company - Private,IT Services,Information Technology, Non-Applicable,Unknown,False,73,89,1,50
Data Security Analyst,2.6,"San Antonio, TX","Kotzebue, AK",1991,Unknown,Social Assistance,Non-Profit,$2 to $5 billion (USD),Unknown,False,73,89,1001,5000
Data Security Analyst,3.3,"San Antonio, TX","Herndon, VA",2003,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"Chenega Corporation, Chugach Alaska, ASRC Federal Holding Company",False,73,89,5001,10000
Data Analyst,3.9,"San Antonio, TX","Princeton, NJ",2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Unknown,False,73,89,501,1000
Sr Data Analyst,-1.0,"San Antonio, TX",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,73,89,51,200
Epidemiology Data Analyst,3.8,"San Antonio, TX","San Antonio, TX",1974,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,73,89,501,1000
IT Data Analyst,4.1,"San Antonio, TX","Tampa, FL",1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),Unknown,False,73,89,1100,1500
Configuration/Data Management Analyst,3.2,"San Antonio, TX","Catoosa, OK",2014,Company - Private,Accounting,Accounting & Legal,$500 million to $1 billion (USD),Unknown,False,73,89,1001,5000
Technical Data Analyst,3.8,"Lackland AFB, TX","Newport News, VA",1999,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),Unknown,True,73,89,51,200
Sr Data Analyst,4.0,"San Antonio, TX","Reston, VA",1999,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,73,89,501,1000
Configuration/Data Management Analyst,-1.0,"San Antonio, TX","Rusk, TX",2014,Nonprofit Organization,Banks & Credit Unions,Finance, Non-Applicable,Unknown,False,73,89,1,50
Sr Data Analyst,3.9,"San Antonio, TX","Irving, TX",2001,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),Unknown,False,73,89,1,50
Fund Data Analyst,4.4,"San Antonio, TX","Princeton, NJ",2014,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),Unknown,False,73,89,1,50
Data Analyst,3.3,"San Antonio, TX","Dayton, OH",1995,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),Unknown,False,73,89,201,500
Configuration/Data Management Analyst,-1.0,"Fort Sam Houston, TX","Rusk, TX",2014,Nonprofit Organization,Banks & Credit Unions,Finance, Non-Applicable,Unknown,False,73,89,1,50
Accounting Data Analyst,3.1,"San Antonio, TX","Detroit, MI",1990,Contract,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Unknown,False,73,89,1001,5000
 Risk Analyst,3.1,"San Antonio, TX","Detroit, MI",1990,Contract,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Unknown,False,73,89,1001,5000
Operations Data Analyst,3.6,"San Diego, CA","Arlington, VA",1962,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),"CSC, ManTech, SAIC",False,76,122,1100,1500
Data Analyst,3.3,"San Diego, CA","San Diego, CA",1953,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$1 to $2 billion (USD),PRA Group,False,76,122,1001,5000
Research Data Analyst,4.3,"San Diego, CA","La Jolla, CA",1960,College / University,Colleges & Universities,Education, Non-Applicable,Unknown,False,76,122,1100,1500
Data Analyst,3.0,"San Diego, CA","Nashville, TN",1990,Company - Public,Education Training Services,Education,$100 to $500 million (USD),"Cornerstone OnDemand, Blackboard",False,76,122,501,1000
Data Analyst,4.5,"San Diego, CA","Alpharetta, GA",2014,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Unknown,False,76,122,1,50
Data Analyst,3.7,"San Diego, CA","Somerset, NJ",1997,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),Unknown,True,76,122,1001,5000
Data Analyst,4.2,"San Diego, CA","Oakland, CA",1868,College / University,Colleges & Universities,Education,$5 to $10 billion (USD),Unknown,False,76,122,1100,1500
Research Data Analyst,3.7,"San Diego, CA","San Diego, CA",1966,Hospital,Health Care Services & Hospitals,Health Care, Non-Applicable,"Sharp HealthCare, Scripps Health",False,76,122,1100,1500
Data Analyst,4.0,"San Diego, CA",Unknown ,2014,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,76,122,51,200
Data Analyst,3.4,"San Diego, CA","Mechanicsburg, PA",2003,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),Unknown,False,76,122,201,500
